ClusteringCoefficient,Dataset
0.364097,Ovarian
0.476668,Ovarian
0.357250,Ovarian
0.350991,Ovarian
0.459815,Ovarian
0.405437,Ovarian
0.304774,Ovarian
0.439191,Ovarian
0.388543,Ovarian
0.417044,Ovarian
0.409679,Ovarian
0.111111,Ovarian
0.380148,Ovarian
0.271139,Ovarian
0.515075,Ovarian
0.333181,Ovarian
0.277947,Ovarian
0.432635,Ovarian
0.256757,Ovarian
0.467435,Ovarian
0.464087,Ovarian
0.243243,Ovarian
0.305867,Ovarian
0.427574,Ovarian
0.427536,Ovarian
0.413769,Ovarian
0.533733,Ovarian
0.494767,Ovarian
0.400552,Ovarian
0.484165,Ovarian
0.516711,Ovarian
0.169935,Ovarian
0.506938,Ovarian
0.312327,Ovarian
0.133333,Ovarian
0.285366,Ovarian
0.312732,Ovarian
0.539433,Ovarian
0.370493,Ovarian
0.351648,Ovarian
0.372962,Ovarian
0.428939,Ovarian
0.457647,Ovarian
0.245743,Ovarian
0.306712,Ovarian
0.382760,Ovarian
0.505047,Ovarian
0.383193,Ovarian
0.385076,Ovarian
0.447376,Ovarian
0.305497,Ovarian
0.536059,Ovarian
0.463144,Ovarian
0.222768,Ovarian
0.438859,Ovarian
0.478632,Ovarian
0.359910,Ovarian
0.520600,Ovarian
0.440648,Ovarian
0.543907,Ovarian
0.189358,Ovarian
0.436820,Ovarian
0.434310,Ovarian
0.245652,Ovarian
0.370712,Ovarian
0.620275,Ovarian
0.455123,Ovarian
0.258318,Ovarian
0.288739,Ovarian
0.383970,Ovarian
0.510665,Ovarian
0.309576,Ovarian
0.302703,Ovarian
0.453444,Ovarian
0.332816,Ovarian
0.264762,Ovarian
0.382361,Ovarian
0.600500,Ovarian
0.484399,Ovarian
0.368076,Ovarian
0.650150,Ovarian
0.421153,Ovarian
0.115646,Ovarian
0.313458,Ovarian
0.462231,Ovarian
0.249051,Ovarian
0.369008,Ovarian
0.444045,Ovarian
0.422689,Ovarian
0.325714,Ovarian
0.405085,Ovarian
0.288753,Ovarian
0.363773,Ovarian
0.446871,Ovarian
0.239348,Ovarian
0.408696,Ovarian
0.485852,Ovarian
0.424170,Ovarian
0.345922,Ovarian
0.410271,Ovarian
0.275000,Ovarian
0.642788,Ovarian
0.377784,Ovarian
0.310991,Ovarian
0.407730,Ovarian
0.559784,Ovarian
0.245730,Ovarian
0.558986,Ovarian
0.429108,Ovarian
0.364129,Ovarian
0.414057,Ovarian
0.473792,Ovarian
0.387445,Ovarian
0.455355,Ovarian
0.331601,Ovarian
0.305653,Ovarian
0.376087,Ovarian
0.394960,Ovarian
0.442251,Ovarian
0.437133,Ovarian
0.401539,Ovarian
0.381414,Ovarian
0.178138,Ovarian
0.450026,Ovarian
0.550048,Ovarian
0.461871,Ovarian
0.482708,Ovarian
0.174026,Ovarian
0.251913,Ovarian
0.394568,Ovarian
0.509258,Ovarian
0.280839,Ovarian
0.374414,Ovarian
0.403591,Ovarian
0.501231,Ovarian
0.264822,Ovarian
0.232178,Ovarian
0.241037,Ovarian
0.455523,Ovarian
0.746668,Ovarian
0.344264,Ovarian
0.332531,Ovarian
0.434890,Ovarian
0.321212,Ovarian
0.249496,Ovarian
0.333157,Ovarian
0.380423,Ovarian
0.467446,Ovarian
0.540290,Ovarian
0.455284,Ovarian
0.591005,Ovarian
0.416294,Ovarian
0.365620,Ovarian
0.386202,Ovarian
0.336182,Ovarian
0.373466,Ovarian
0.531437,Ovarian
0.330439,Ovarian
0.267361,Ovarian
0.556043,Ovarian
0.267045,Ovarian
0.458858,Ovarian
0.431349,Ovarian
0.265734,Ovarian
0.478024,Ovarian
0.470079,Ovarian
0.427705,Ovarian
0.351493,Ovarian
0.485764,Ovarian
0.423665,Ovarian
0.272379,Ovarian
0.437354,Ovarian
0.349191,Ovarian
0.273421,Ovarian
0.377950,Ovarian
0.417572,Ovarian
0.290564,Ovarian
0.512327,Ovarian
0.483005,Ovarian
0.461865,Ovarian
0.441394,Ovarian
0.426307,Ovarian
0.409885,Ovarian
0.423290,Ovarian
0.264580,Ovarian
0.604174,Ovarian
0.413368,Ovarian
0.420631,Ovarian
0.347234,Ovarian
0.306864,Ovarian
0.545357,Ovarian
0.449713,Ovarian
0.450066,Ovarian
0.206897,Ovarian
0.541682,Ovarian
0.507938,Ovarian
0.303226,Ovarian
0.415140,Ovarian
0.450876,Ovarian
0.649084,Ovarian
0.375602,Ovarian
0.237320,Ovarian
0.237973,Ovarian
0.372518,Ovarian
0.350095,Ovarian
0.488668,Ovarian
0.137815,Ovarian
0.473909,Ovarian
0.266239,Ovarian
0.205837,Ovarian
0.368608,Ovarian
0.277647,Ovarian
0.402581,Ovarian
0.428396,Ovarian
0.342041,Ovarian
0.287067,Ovarian
0.234615,Ovarian
0.553765,Ovarian
0.431329,Ovarian
0.386253,Ovarian
0.489722,Ovarian
0.452341,Ovarian
0.358875,Ovarian
0.225926,Ovarian
0.390488,Ovarian
0.217331,Ovarian
0.500635,Ovarian
0.372809,Ovarian
0.399096,Ovarian
0.420077,Ovarian
0.153846,Ovarian
0.444191,Ovarian
0.312675,Ovarian
0.435819,Ovarian
0.408621,Ovarian
0.260096,Ovarian
0.269505,Ovarian
0.295184,Ovarian
0.385676,Ovarian
0.291591,Ovarian
0.196970,Ovarian
0.369094,Ovarian
0.597726,Ovarian
0.518356,Ovarian
0.448379,Ovarian
0.454749,Ovarian
0.421893,Ovarian
0.426106,Ovarian
0.556648,Ovarian
0.442094,Ovarian
0.415741,Ovarian
0.532264,Ovarian
0.639569,Ovarian
0.451135,Ovarian
0.213691,Ovarian
0.468422,Ovarian
0.454342,Ovarian
0.548492,Ovarian
0.532510,Ovarian
0.416332,Ovarian
0.571680,Ovarian
0.438460,Ovarian
0.266495,Ovarian
0.315049,Ovarian
0.363489,Ovarian
0.375873,Ovarian
0.340407,Ovarian
0.509048,Ovarian
0.483364,Ovarian
0.362553,Ovarian
0.266067,Ovarian
0.307071,Ovarian
0.491765,Ovarian
0.217919,Ovarian
0.441647,Ovarian
0.490114,Ovarian
0.420760,Ovarian
0.487203,Ovarian
0.427655,Ovarian
0.455661,Ovarian
0.411328,Ovarian
0.469451,Ovarian
0.425403,Ovarian
0.482027,Ovarian
0.376691,Ovarian
0.457321,Ovarian
0.188153,Ovarian
0.552003,Ovarian
0.519829,Ovarian
0.433362,Ovarian
0.387118,Ovarian
0.427034,Ovarian
0.375257,Ovarian
0.392850,Ovarian
0.280441,Ovarian
0.347460,Ovarian
0.445464,Ovarian
0.442373,Ovarian
0.475856,Ovarian
0.335748,Ovarian
0.526589,Ovarian
0.457432,Ovarian
0.610382,Ovarian
0.457982,Ovarian
0.513665,Ovarian
0.435258,Ovarian
0.557246,Ovarian
0.431632,Ovarian
0.392622,Ovarian
0.187500,Ovarian
0.623515,Ovarian
0.418634,Ovarian
0.508272,Ovarian
0.420111,Ovarian
0.438580,Ovarian
0.377551,Ovarian
0.389205,Ovarian
0.422665,Ovarian
0.453945,Ovarian
0.421541,Ovarian
0.678090,Ovarian
0.558578,Ovarian
0.441201,Ovarian
0.316442,Ovarian
0.473955,Ovarian
0.579064,Ovarian
0.334454,Ovarian
0.317135,Ovarian
0.424519,Ovarian
0.346064,Ovarian
0.407634,Ovarian
0.324542,Ovarian
0.488925,Ovarian
0.325644,Ovarian
0.474888,Ovarian
0.347068,Ovarian
0.535032,Ovarian
0.429773,Ovarian
0.254545,Ovarian
0.618872,Ovarian
0.585690,Ovarian
0.615833,Ovarian
0.454554,Ovarian
0.476453,Ovarian
0.184006,Ovarian
0.452005,Ovarian
0.431669,Ovarian
0.413049,Ovarian
0.264151,Ovarian
0.382510,Ovarian
0.433742,Ovarian
0.358652,Ovarian
0.329499,Ovarian
0.471753,Ovarian
0.500669,Ovarian
0.510614,Ovarian
0.422348,Ovarian
0.267743,Ovarian
0.442514,Ovarian
0.384885,Ovarian
0.259880,Ovarian
0.320239,Ovarian
0.308588,Ovarian
0.267909,Ovarian
0.391112,Ovarian
0.531618,Ovarian
0.474638,Ovarian
0.434552,Ovarian
0.420812,Ovarian
0.306297,Ovarian
0.434515,Ovarian
0.368421,Ovarian
0.434411,Ovarian
0.446105,Ovarian
0.577224,Ovarian
0.429238,Ovarian
0.543922,Ovarian
0.453833,Ovarian
0.167800,Ovarian
0.392422,Ovarian
0.552949,Ovarian
0.483281,Ovarian
0.365633,Ovarian
0.533930,Ovarian
0.559336,Ovarian
0.559127,Ovarian
0.477647,Ovarian
0.520524,Ovarian
0.498668,Ovarian
0.307666,Ovarian
0.490623,Ovarian
0.384373,Ovarian
0.471620,Ovarian
0.513532,Ovarian
0.272894,Ovarian
0.348218,Ovarian
0.395048,Ovarian
0.317209,Ovarian
0.341432,Ovarian
0.348792,Ovarian
0.248979,Ovarian
0.443992,Ovarian
0.278274,Ovarian
0.486491,Ovarian
0.421567,Ovarian
0.368642,Ovarian
0.486037,Ovarian
0.314846,Ovarian
0.436044,Ovarian
0.392178,Ovarian
0.505133,Ovarian
0.633675,Ovarian
0.186583,Ovarian
0.380043,Ovarian
0.262325,Ovarian
0.237346,Ovarian
0.266917,Ovarian
0.457111,Ovarian
0.364749,Ovarian
0.383614,Ovarian
0.324708,Ovarian
0.436588,Ovarian
0.287416,Ovarian
0.379265,Ovarian
0.340193,Ovarian
0.291525,Ovarian
0.176471,Ovarian
0.395079,Ovarian
0.338462,Ovarian
0.269841,Ovarian
0.351931,Ovarian
0.298106,Ovarian
0.281082,Ovarian
0.381694,Ovarian
0.364398,Ovarian
0.268620,Ovarian
0.462764,Ovarian
0.459806,Ovarian
0.262673,Ovarian
0.372317,Ovarian
0.482783,Ovarian
0.257017,Ovarian
0.461967,Ovarian
0.415626,Ovarian
0.311168,Ovarian
0.364814,Ovarian
0.497939,Ovarian
0.280000,Ovarian
0.262939,Ovarian
0.323497,Ovarian
0.540110,Ovarian
0.284868,Ovarian
0.587483,Ovarian
0.625025,Ovarian
0.151163,Ovarian
0.529692,Ovarian
0.331830,Ovarian
0.227481,Ovarian
0.450683,Ovarian
0.269322,Ovarian
0.454985,Ovarian
0.497497,Ovarian
0.299539,Ovarian
0.584920,Ovarian
0.611716,Ovarian
0.387185,Ovarian
0.416356,Ovarian
0.403730,Ovarian
0.285893,Ovarian
0.260390,Ovarian
0.402832,Ovarian
0.400985,Ovarian
0.390134,Ovarian
0.419589,Ovarian
0.443434,Ovarian
0.322212,Ovarian
0.254279,Ovarian
0.464717,Ovarian
0.523151,Ovarian
0.349581,Ovarian
0.395053,Ovarian
0.486498,Ovarian
0.372745,Ovarian
0.419873,Ovarian
0.478020,Ovarian
0.398349,Ovarian
0.421644,Ovarian
0.451744,Ovarian
0.548773,Ovarian
0.597223,Ovarian
0.397543,Ovarian
0.509530,Ovarian
0.287800,Ovarian
0.377460,Ovarian
0.362975,Ovarian
0.525874,Ovarian
0.428884,Ovarian
0.476833,Ovarian
0.407937,Ovarian
0.292163,Ovarian
0.518262,Ovarian
0.356924,Ovarian
0.239184,Ovarian
0.387102,Ovarian
0.434975,Ovarian
0.487177,Ovarian
0.382060,Ovarian
0.464013,Ovarian
0.198606,Ovarian
0.108333,Ovarian
0.561930,Ovarian
0.676332,Ovarian
0.302105,Ovarian
0.416716,Ovarian
0.478707,Ovarian
0.652234,Ovarian
0.521790,Ovarian
0.466489,Ovarian
0.285300,Ovarian
0.359248,Ovarian
0.371844,Ovarian
0.563390,Ovarian
0.377565,Ovarian
0.342264,Ovarian
0.268260,Ovarian
0.299003,Ovarian
0.126316,Ovarian
0.417921,Ovarian
0.513928,Ovarian
0.413176,Ovarian
0.461408,Ovarian
0.451257,Ovarian
0.524708,Ovarian
0.427729,Ovarian
0.574769,Ovarian
0.445950,Ovarian
0.344012,Ovarian
0.380667,Ovarian
0.373688,Ovarian
0.315683,Ovarian
0.471418,Ovarian
0.581973,Ovarian
0.434682,Ovarian
0.370678,Ovarian
0.336879,Ovarian
0.469324,Ovarian
0.544768,Ovarian
0.200000,Ovarian
0.543126,Ovarian
0.326275,Ovarian
0.573460,Ovarian
0.418052,Ovarian
0.324288,Ovarian
0.490567,Ovarian
0.285669,Ovarian
0.657563,Ovarian
0.219212,Ovarian
0.332345,Ovarian
0.351074,Ovarian
0.503203,Ovarian
0.325593,Ovarian
0.454434,Ovarian
0.554183,Ovarian
0.420745,Ovarian
0.349985,Ovarian
0.685441,Ovarian
0.545614,Ovarian
0.456284,Ovarian
0.441520,Ovarian
0.336054,Ovarian
0.429960,Ovarian
0.307687,Ovarian
0.463747,Ovarian
0.379746,Ovarian
0.337829,Ovarian
0.478984,Ovarian
0.368403,Ovarian
0.183838,Ovarian
0.446586,Ovarian
0.475495,Ovarian
0.410524,Ovarian
0.620639,Ovarian
0.416893,Ovarian
0.577697,Ovarian
0.371050,Ovarian
0.469241,Ovarian
0.261835,Ovarian
0.296415,Ovarian
0.252597,Ovarian
0.412599,Ovarian
0.354997,Ovarian
0.593277,Ovarian
0.348404,Ovarian
0.544227,Ovarian
0.256043,Ovarian
0.414243,Ovarian
0.246661,Ovarian
0.313978,Ovarian
0.514144,Ovarian
0.491010,Ovarian
0.399644,Ovarian
0.397347,Ovarian
0.403157,Ovarian
0.398361,Ovarian
0.490256,Ovarian
0.369137,Ovarian
0.282262,Ovarian
0.387957,Ovarian
0.419502,Ovarian
0.353450,Ovarian
0.490844,Ovarian
0.473244,Ovarian
0.466679,Ovarian
0.241972,Ovarian
0.315528,Ovarian
0.259071,Ovarian
0.287500,Ovarian
0.283935,Ovarian
0.401866,Ovarian
0.326546,Ovarian
0.381512,Ovarian
0.362458,Ovarian
0.284455,Ovarian
0.259177,Ovarian
0.471456,Ovarian
0.302353,Ovarian
0.389867,Ovarian
0.525753,Ovarian
0.330734,Ovarian
0.298222,Ovarian
0.615188,Ovarian
0.433202,Ovarian
0.422078,Ovarian
0.499713,Ovarian
0.452317,Ovarian
0.534085,Ovarian
0.453300,Ovarian
0.472618,Ovarian
0.517171,Ovarian
0.491002,Ovarian
0.613083,Ovarian
0.425827,Ovarian
0.462723,Ovarian
0.360658,Ovarian
0.386622,Ovarian
0.421548,Ovarian
0.294369,Ovarian
0.343908,Ovarian
0.339923,Ovarian
0.545391,Ovarian
0.216807,Ovarian
0.522591,Ovarian
0.508374,Ovarian
0.553456,Ovarian
0.237864,Ovarian
0.456913,Ovarian
0.518110,Ovarian
0.393276,Ovarian
0.450638,Ovarian
0.504315,Ovarian
0.459966,Ovarian
0.190101,Ovarian
0.539531,Ovarian
0.460507,Ovarian
0.420258,Ovarian
0.404279,Ovarian
0.339264,Ovarian
0.366050,Ovarian
0.364954,Ovarian
0.433812,Ovarian
0.375339,Ovarian
0.249691,Ovarian
0.391919,Ovarian
0.221053,Ovarian
0.379382,Ovarian
0.454129,Ovarian
0.535903,Ovarian
0.482206,Ovarian
0.255411,Ovarian
0.199430,Ovarian
0.643996,Ovarian
0.612835,Ovarian
0.400353,Ovarian
0.370130,Ovarian
0.221222,Ovarian
0.212199,Ovarian
0.314198,Ovarian
0.210084,Ovarian
0.430000,Ovarian
0.431107,Ovarian
0.469443,Ovarian
0.294580,Ovarian
0.483955,Ovarian
0.520592,Ovarian
0.479656,Ovarian
0.439498,Ovarian
0.434193,Ovarian
0.175385,Ovarian
0.309892,Ovarian
0.425267,Ovarian
0.232288,Ovarian
0.429791,Ovarian
0.261334,Ovarian
0.367072,Ovarian
0.411680,Ovarian
0.270707,Ovarian
0.504247,Ovarian
0.285285,Ovarian
0.459259,Ovarian
0.561174,Ovarian
0.252344,Ovarian
0.396502,Ovarian
0.234818,Ovarian
0.307071,Ovarian
0.462323,Ovarian
0.258359,Ovarian
0.190476,Ovarian
0.428190,Ovarian
0.390993,Ovarian
0.334513,Ovarian
0.489407,Ovarian
0.430986,Ovarian
0.505401,Ovarian
0.404939,Ovarian
0.388541,Ovarian
0.399138,Ovarian
0.493833,Ovarian
0.360777,Ovarian
0.230918,Ovarian
0.524198,Ovarian
0.432686,Ovarian
0.307491,Ovarian
0.227705,Ovarian
0.510029,Ovarian
0.397105,Ovarian
0.185577,Ovarian
0.361202,Ovarian
0.381296,Ovarian
0.189369,Ovarian
0.473961,Ovarian
0.316258,Ovarian
0.406734,Ovarian
0.451415,Ovarian
0.109890,Ovarian
0.429065,Ovarian
0.297857,Ovarian
0.395985,Ovarian
0.634487,Ovarian
0.585778,Ovarian
0.290552,Ovarian
0.510656,Ovarian
0.316548,Ovarian
0.421905,Ovarian
0.465803,Ovarian
0.363934,Ovarian
0.398235,Ovarian
0.317761,Ovarian
0.323786,Ovarian
0.518943,Ovarian
0.337653,Ovarian
0.305964,Ovarian
0.375768,Ovarian
0.233962,Ovarian
0.449861,Ovarian
0.317850,Ovarian
0.647980,Ovarian
0.426446,Ovarian
0.539469,Ovarian
0.276829,Ovarian
0.309889,Ovarian
0.606323,Ovarian
0.597793,Ovarian
0.361702,Ovarian
0.376223,Ovarian
0.278839,Ovarian
0.710199,Ovarian
0.528445,Ovarian
0.415135,Ovarian
0.480071,Ovarian
0.435072,Ovarian
0.504341,Ovarian
0.181105,Ovarian
0.220708,Ovarian
0.700715,Ovarian
0.398043,Ovarian
0.335261,Ovarian
0.432977,Ovarian
0.316863,Ovarian
0.349364,Ovarian
0.313788,Ovarian
0.329275,Ovarian
0.388513,Ovarian
0.353522,Ovarian
0.292308,Ovarian
0.270732,Ovarian
0.201052,Ovarian
0.377331,Ovarian
0.312375,Ovarian
0.360196,Ovarian
0.626089,Ovarian
0.551445,Ovarian
0.429409,Ovarian
0.495274,Ovarian
0.309815,Ovarian
0.252944,Ovarian
0.648764,Ovarian
0.610785,Ovarian
0.219219,Ovarian
0.463271,Ovarian
0.634294,Ovarian
0.467320,Ovarian
0.509083,Ovarian
0.626121,Ovarian
0.533075,Ovarian
0.549797,Ovarian
0.328219,Ovarian
0.584051,Ovarian
0.402164,Ovarian
0.581420,Ovarian
0.503316,Ovarian
0.264254,Ovarian
0.345181,Ovarian
0.402944,Ovarian
0.586410,Ovarian
0.527689,Ovarian
0.366937,Ovarian
0.449112,Ovarian
0.256162,Ovarian
0.223465,Ovarian
0.462145,Ovarian
0.192308,Ovarian
0.276883,Ovarian
0.361438,Ovarian
0.393964,Ovarian
0.260528,Ovarian
0.410077,Ovarian
0.636822,Ovarian
0.407879,Ovarian
0.214012,Ovarian
0.306143,Ovarian
0.333880,Ovarian
0.434060,Ovarian
0.233617,Ovarian
0.513639,Ovarian
0.497585,Ovarian
0.406355,Ovarian
0.277631,Ovarian
0.123077,Ovarian
0.295198,Ovarian
0.242165,Ovarian
0.286957,Ovarian
0.257239,Ovarian
0.434257,Ovarian
0.404052,Ovarian
0.401732,Ovarian
0.402559,Ovarian
0.412755,Ovarian
0.546918,Ovarian
0.288136,Ovarian
0.193333,Ovarian
0.334285,Ovarian
0.475674,Ovarian
0.275326,Ovarian
0.325136,Ovarian
0.405968,Ovarian
0.214902,Ovarian
0.564335,Ovarian
0.477707,Ovarian
0.189369,Ovarian
0.363172,Ovarian
0.287767,Ovarian
0.717715,Ovarian
0.487631,Ovarian
0.280516,Ovarian
0.569268,Ovarian
0.428511,Ovarian
0.491608,Ovarian
0.436134,Ovarian
0.465948,Ovarian
0.465583,Ovarian
0.299098,Ovarian
0.414897,Ovarian
0.449534,Ovarian
0.575929,Ovarian
0.421767,Ovarian
0.614668,Ovarian
0.471216,Ovarian
0.258824,Ovarian
0.350000,Ovarian
0.357396,Ovarian
0.312818,Ovarian
0.431627,Ovarian
0.483276,Ovarian
0.334002,Ovarian
0.424858,Ovarian
0.348851,Ovarian
0.358249,Ovarian
0.421064,Ovarian
0.678286,Ovarian
0.383356,Ovarian
0.551476,Ovarian
0.524440,Ovarian
0.415218,Ovarian
0.460449,Ovarian
0.358516,Ovarian
0.383329,Ovarian
0.692343,Ovarian
0.415769,Ovarian
0.439237,Ovarian
0.683981,Ovarian
0.233333,Ovarian
0.375997,Ovarian
0.361499,Ovarian
0.291365,Ovarian
0.380727,Ovarian
0.414086,Ovarian
0.214012,Ovarian
0.463801,Ovarian
0.476480,Ovarian
0.438631,Ovarian
0.455141,Ovarian
0.346159,Ovarian
0.466567,Ovarian
0.190731,Ovarian
0.379789,Ovarian
0.543201,Ovarian
0.470588,Ovarian
0.321795,Ovarian
0.454246,Ovarian
0.563321,Ovarian
0.282079,Ovarian
0.316563,Ovarian
0.421349,Ovarian
0.477256,Ovarian
0.339665,Ovarian
0.207547,Ovarian
0.473953,Ovarian
0.319048,Ovarian
0.616409,Ovarian
0.374067,Ovarian
0.449341,Ovarian
0.275100,Ovarian
0.458117,Ovarian
0.447201,Ovarian
0.462023,Ovarian
0.668479,Ovarian
0.292757,Ovarian
0.311150,Ovarian
0.389481,Ovarian
0.319897,Ovarian
0.469090,Ovarian
0.276227,Ovarian
0.238602,Ovarian
0.456693,Ovarian
0.278161,Ovarian
0.654789,Ovarian
0.654999,Ovarian
0.502252,Ovarian
0.472297,Ovarian
0.491152,Ovarian
0.449091,Ovarian
0.271712,Ovarian
0.373187,Ovarian
0.400893,Ovarian
0.485224,Ovarian
0.270081,Ovarian
0.396193,Ovarian
0.325381,Ovarian
0.567099,Ovarian
0.493074,Ovarian
0.445239,Ovarian
0.326908,Ovarian
0.453395,Ovarian
0.343989,Ovarian
0.567984,Ovarian
0.512608,Ovarian
0.391741,Ovarian
0.263511,Ovarian
0.437117,Ovarian
0.438647,Ovarian
0.492678,Ovarian
0.696994,Ovarian
0.186555,Ovarian
0.454845,Ovarian
0.408428,Ovarian
0.327994,Ovarian
0.217672,Ovarian
0.367277,Ovarian
0.337160,Ovarian
0.430024,Ovarian
0.378391,Ovarian
0.334307,Ovarian
0.466283,Ovarian
0.386844,Ovarian
0.515542,Ovarian
0.383023,Ovarian
0.478735,Ovarian
0.399490,Ovarian
0.454531,Ovarian
0.421545,Ovarian
0.323500,Ovarian
0.517818,Ovarian
0.634721,Ovarian
0.328668,Ovarian
0.226318,Ovarian
0.420897,Ovarian
0.446318,Ovarian
0.538864,Ovarian
0.528577,Ovarian
0.450195,Ovarian
0.427253,Ovarian
0.619436,Ovarian
0.459604,Ovarian
0.286975,Ovarian
0.288215,Ovarian
0.413297,Ovarian
0.450247,Ovarian
0.528390,Ovarian
0.558955,Ovarian
0.335266,Ovarian
0.362119,Ovarian
0.354138,Ovarian
0.705141,Ovarian
0.544281,Ovarian
0.313168,Ovarian
0.533578,Ovarian
0.341901,Ovarian
0.253349,Ovarian
0.189189,Ovarian
0.471984,Ovarian
0.293506,Ovarian
0.389374,Ovarian
0.396307,Ovarian
0.416162,Ovarian
0.416538,Ovarian
0.295139,Ovarian
0.363226,Ovarian
0.389758,Ovarian
0.238384,Ovarian
0.304584,Ovarian
0.406418,Ovarian
0.574879,Ovarian
0.587232,Ovarian
0.523470,Ovarian
0.260753,Ovarian
0.426947,Ovarian
0.400800,Ovarian
0.436368,Ovarian
0.437605,Ovarian
0.390479,Ovarian
0.491316,Ovarian
0.437987,Ovarian
0.425207,Ovarian
0.519102,Ovarian
0.351311,Ovarian
0.422191,Ovarian
0.520113,Ovarian
0.422195,Ovarian
0.403542,Ovarian
0.538051,Ovarian
0.352193,Ovarian
0.601070,Ovarian
0.238251,Ovarian
0.196341,Ovarian
0.490679,Ovarian
0.308017,Ovarian
0.484424,Ovarian
0.423947,Ovarian
0.286670,Ovarian
0.379355,Ovarian
0.339323,Ovarian
0.390728,Ovarian
0.526913,Ovarian
0.375721,Ovarian
0.408507,Ovarian
0.440117,Ovarian
0.462512,Ovarian
0.403194,Ovarian
0.454981,Ovarian
0.475753,Ovarian
0.611696,Ovarian
0.465245,Ovarian
0.417096,Ovarian
0.418636,Ovarian
0.398028,Ovarian
0.457324,Ovarian
0.363770,Ovarian
0.364374,Ovarian
0.403935,Ovarian
0.562391,Ovarian
0.472915,Ovarian
0.324348,Ovarian
0.447396,Ovarian
0.338828,Ovarian
0.455473,Ovarian
0.383880,Ovarian
0.351497,Ovarian
0.442679,Ovarian
0.317026,Ovarian
0.355482,Ovarian
0.515122,Ovarian
0.345902,Ovarian
0.426159,Ovarian
0.421844,Ovarian
0.305199,Ovarian
0.481497,Ovarian
0.198319,Ovarian
0.361459,Ovarian
0.489666,Ovarian
0.467797,Ovarian
0.472093,Ovarian
0.485355,Ovarian
0.540340,Ovarian
0.394599,Ovarian
0.303592,Ovarian
0.289076,Ovarian
0.415345,Ovarian
0.415261,Ovarian
0.389623,Ovarian
0.413170,Ovarian
0.498417,Ovarian
0.259887,Ovarian
0.491565,Ovarian
0.517995,Ovarian
0.503943,Ovarian
0.423470,Ovarian
0.398053,Ovarian
0.333366,Ovarian
0.506313,Ovarian
0.548334,Ovarian
0.605368,Ovarian
0.189405,Ovarian
0.308669,Ovarian
0.576456,Ovarian
0.633011,Ovarian
0.564069,Ovarian
0.432772,Ovarian
0.362069,Ovarian
0.231439,Ovarian
0.452805,Ovarian
0.378764,Ovarian
0.435457,Ovarian
0.334030,Ovarian
0.488496,Ovarian
0.379258,Ovarian
0.367759,Ovarian
0.244681,Ovarian
0.455205,Ovarian
0.523656,Ovarian
0.510905,Ovarian
0.355854,Ovarian
0.418048,Ovarian
0.396248,Ovarian
0.444462,Ovarian
0.448535,Ovarian
0.370164,Ovarian
0.368897,Ovarian
0.519931,Ovarian
0.243243,Ovarian
0.295880,Ovarian
0.429837,Ovarian
0.476025,Ovarian
0.218387,Ovarian
0.407843,Ovarian
0.393514,Ovarian
0.501995,Ovarian
0.153968,Ovarian
0.369797,Ovarian
0.613079,Ovarian
0.625862,Ovarian
0.346995,Ovarian
0.433696,Ovarian
0.442985,Ovarian
0.256372,Ovarian
0.514847,Ovarian
0.370175,Ovarian
0.273292,Ovarian
0.415717,Ovarian
0.332244,Ovarian
0.227465,Ovarian
0.205030,Ovarian
0.531403,Ovarian
0.472856,Ovarian
0.588564,Ovarian
0.621061,Ovarian
0.218768,Ovarian
0.434809,Ovarian
0.412837,Ovarian
0.256158,Ovarian
0.426462,Ovarian
0.479119,Ovarian
0.194805,Ovarian
0.379762,Ovarian
0.388341,Ovarian
0.544164,Ovarian
0.251899,Ovarian
0.307808,Ovarian
0.456882,Ovarian
0.286869,Ovarian
0.560773,Ovarian
0.404708,Ovarian
0.415169,Ovarian
0.268887,Ovarian
0.424858,Ovarian
0.239141,Ovarian
0.486027,Ovarian
0.524670,Ovarian
0.416230,Ovarian
0.370618,Ovarian
0.416620,Ovarian
0.296879,Ovarian
0.464237,Ovarian
0.358693,Ovarian
0.507861,Ovarian
0.384134,Ovarian
0.474879,Ovarian
0.369124,Ovarian
0.219373,Ovarian
0.278075,Ovarian
0.356039,Ovarian
0.431753,Ovarian
0.435188,Ovarian
0.626609,Ovarian
0.454204,Ovarian
0.396359,Ovarian
0.493060,Ovarian
0.395844,Ovarian
0.511811,Ovarian
0.257792,Ovarian
0.158178,Ovarian
0.497552,Ovarian
0.490310,Ovarian
0.233987,Ovarian
0.445692,Ovarian
0.402785,Ovarian
0.288566,Ovarian
0.325313,Ovarian
0.400553,Ovarian
0.246947,Ovarian
0.346538,Ovarian
0.283391,Ovarian
0.429289,Ovarian
0.300561,Ovarian
0.320360,Ovarian
0.593577,Ovarian
0.287449,Ovarian
0.419675,Ovarian
0.328795,Ovarian
0.172727,Ovarian
0.420050,Ovarian
0.513746,Ovarian
0.196154,Ovarian
0.254172,Ovarian
0.429489,Ovarian
0.350211,Ovarian
0.441872,Ovarian
0.480952,Ovarian
0.267487,Ovarian
0.412628,Ovarian
0.312672,Ovarian
0.552069,Ovarian
0.352498,Ovarian
0.301538,Ovarian
0.203395,Ovarian
0.482741,Ovarian
0.408604,Ovarian
0.341528,Ovarian
0.197196,Ovarian
0.369724,Ovarian
0.447062,Ovarian
0.405892,Ovarian
